Posting Date,SKU,Quantity,Location Code
11/28/2025,640000473,20,17105S1
11/28/2025,640000484,20,17105S1
11/28/2025,640000324,2,17105S1
11/28/2025,640000137,5,17105S1
11/28/2025,640000131,5,17105S1
11/28/2025,700000181,4,17105S1
11/28/2025,640000134,5,17105S1
11/28/2025,800000148,4,17105S1
11/28/2025,6055744,2,17105S4
11/28/2025,640000515,38,17105C7
11/28/2025,301000559,3,17105S05
11/28/2025,640000105,1,17105C7
11/28/2025,800000111,1,17105C7
11/27/2025,940000619,1,17149S2
11/27/2025,640001836,1,17149S2
11/27/2025,1591494,7,17149S2
11/27/2025,1461789,2,17149S2
11/27/2025,1030128,2,17149S2
11/27/2025,642005688,1,17149S2
11/27/2025,642005691,1,17149S2
11/27/2025,1591494,3,17149S2
11/27/2025,1461789,2,17149S2
11/27/2025,1461789,2,17149S2
11/27/2025,940000595,4,17149S2
11/27/2025,940000594,12,17149S2
11/27/2025,300000023,9,17105C7
11/27/2025,640000172,1,17149S2
11/27/2025,640000171,2,17149S2
11/27/2025,640000483,20,17149S2
11/27/2025,640000523,20,17149S2
11/27/2025,640000519,20,17149S2
11/27/2025,640000496,20,17149S2
11/27/2025,640000503,19,17149S2
11/27/2025,640000521,20,17149S2
11/27/2025,640000507,28,17149S2
11/27/2025,640000505,10,17149S2
11/27/2025,640000494,10,17149S2
11/27/2025,640000422,6,17149S2
11/27/2025,640000127,4,17149S2
11/27/2025,640000601,1,17149S2
11/27/2025,640000014,3,17149S2
11/27/2025,640000593,2,17149S2
11/27/2025,640000516,20,17149S2
11/27/2025,800000062,9,17149S2
11/27/2025,640000249,10,17149S2
11/27/2025,640000129,5,17149S2
11/27/2025,640000571,10,17149S2
11/27/2025,640000213,1,17149S2
11/27/2025,300000024,20,17149S2
11/27/2025,800000006,5,17149S2
11/27/2025,800000110,1,17149S2
11/27/2025,640000463,2,17149S2
11/27/2025,800000008,1,17149S2
11/27/2025,640000152,2,17149S2
11/27/2025,640000149,3,17149S2
11/27/2025,640000276,1,17149S2
11/27/2025,640000307,8,17149S2
11/27/2025,800000078,2,17149S2
11/27/2025,800000050,1,17149S2
11/27/2025,640000188,1,17149S2
11/27/2025,640000065,1,17149S2
11/27/2025,640000446,3,17149S2
11/27/2025,640000456,6,17149S2
11/27/2025,640000240,5,17149S2
11/27/2025,640000051,7,17149S2
11/27/2025,640000232,4,17149S2
11/27/2025,640000010,1,17149S2
11/27/2025,1595180,1,ELOCATION
11/27/2025,1310028,1,ELOCATION
11/27/2025,45090,1,ELOCATION
11/27/2025,19592,5,ELOCATION
11/27/2025,1419084,1,ELOCATION
11/27/2025,100000220,1,ELOCATION
11/27/2025,2361566,1,ELOCATION
11/27/2025,8684193,2,ELOCATION
11/27/2025,1367861,2,ELOCATION
11/27/2025,5405832,1,ELOCATION
11/27/2025,640000601,7,17105S1
11/27/2025,640000018,6,17105S1
11/27/2025,700000054,4,17105S1
11/27/2025,640000085,4,17105S1
11/27/2025,640000519,20,17105S1
11/27/2025,640000523,20,17105S1
11/27/2025,640000483,20,17105S1
11/27/2025,640000505,10,17105S1
11/27/2025,640000494,11,17105S1
11/27/2025,640000507,28,17105S1
11/27/2025,640000496,20,17105S1
11/27/2025,640000516,20,17105S1
11/27/2025,640000521,20,17105S1
11/27/2025,640000506,22,17105S1
11/27/2025,640000307,7,17105S1
11/27/2025,640000306,5,17105S1
11/27/2025,640000503,20,17105S1
11/27/2025,640000422,6,17105S1
11/27/2025,640000067,15,17105S1
11/27/2025,640000249,12,17105S1
11/27/2025,640000207,7,17105S1
11/27/2025,640000652,1,17105S1
11/27/2025,640000129,4,17105S1
11/27/2025,640000257,6,17105S1
11/27/2025,300000022,2,17105S1
11/27/2025,300000023,20,17105S1
11/27/2025,640000127,4,17105S1
11/27/2025,281000202,3,17105S4
11/27/2025,841000029,3,20221S3
11/27/2025,101000229,3,20221S3
11/27/2025,101000228,4,20221S3
11/27/2025,101000225,5,20221S3
11/27/2025,101000224,6,20221S3
11/27/2025,640000257,8,17105C7
11/27/2025,640000253,1,17149S2
11/27/2025,640000246,1,17149S2
11/27/2025,640000518,20,17149S2
11/27/2025,640000499,20,17149S2
11/27/2025,700000001,1,17149S2
11/27/2025,800000077,1,17149S2
11/27/2025,640000490,20,17149S2
11/27/2025,640000500,20,17149S2
11/27/2025,640000526,20,17149S2
11/27/2025,640000487,20,17149S2
11/27/2025,640000522,20,17149S2
11/27/2025,640000485,20,17149S2
11/27/2025,640000509,20,17149S2
11/27/2025,640000498,20,17149S2
11/27/2025,640000524,20,17149S2
11/27/2025,640000491,20,17149S2
11/27/2025,640000472,20,17149S2
11/27/2025,640000502,20,17149S2
11/27/2025,640000476,20,17149S2
11/27/2025,640000475,20,17149S2
11/27/2025,640000514,20,17149S2
11/27/2025,640000489,20,17149S2
11/27/2025,640000525,20,17149S2
11/27/2025,640000527,20,17149S2
11/27/2025,640000510,20,17149S2
11/27/2025,640000513,20,17149S2
11/27/2025,640000501,20,17149S2
11/27/2025,640000493,20,17149S2
11/27/2025,640000497,20,17149S2
11/27/2025,640000504,22,17149S2
11/27/2025,640000508,20,17149S2
11/27/2025,640000486,20,17149S2
11/27/2025,640000512,20,17149S2
11/27/2025,640000469,20,17149S2
11/27/2025,640000488,20,17149S2
11/27/2025,640000242,1,17149S2
11/27/2025,640000572,10,17149S2
11/27/2025,800000019,20,17149S2
11/27/2025,640000207,5,17149S2
11/27/2025,640000211,1,17149S2
11/27/2025,700000024,1,17149S2
11/27/2025,700000023,1,17149S2
11/27/2025,640000047,1,17149S2
11/27/2025,640000049,2,17149S2
11/27/2025,640000010,1,17105C7
11/27/2025,640000523,133,17105C7
11/27/2025,640000494,16,17105C7
11/27/2025,640000516,55,17105C7
11/27/2025,640000249,24,17105C7
11/27/2025,640000152,2,17105C7
11/26/2025,5977376,4,17105S4
11/26/2025,5976980,2,17105S4
11/26/2025,8369688,5,17105S4
11/26/2025,8013478,2,17105S4
11/26/2025,8993446,1,17105S4
11/26/2025,560000060,1,17105S4
11/26/2025,560000061,15,17105S4
11/26/2025,560000051,1,17105S4
11/26/2025,560000055,8,17105S4
11/26/2025,5103080,5,17105S4
11/26/2025,5102090,5,17105S4
11/26/2025,5103106,7,17105S4
11/26/2025,5102041,7,17105S4
11/26/2025,5102223,6,17105S4
11/26/2025,5102165,6,17105S4
11/26/2025,560000068,18,17105S4
11/26/2025,560000070,11,17105S4
11/26/2025,5102033,7,17105S4
11/26/2025,56293,6,17105S4
11/26/2025,560000050,17,17105S4
11/26/2025,560000053,5,17105S4
11/26/2025,560000057,14,17105S4
11/26/2025,5102116,5,17105S4
11/26/2025,560000054,14,17105S4
11/26/2025,5102173,5,17105S4
11/26/2025,560000072,17,17105S4
11/26/2025,561000127,140,17105S4
11/26/2025,561000212,98,17105S4
11/26/2025,561000203,60,17105S4
11/26/2025,561000204,70,17105S4
11/26/2025,561000136,52,17105S4
11/26/2025,561000064,9,17105S4
11/26/2025,561000068,1,17105S4
11/26/2025,561000067,2,17105S4
11/26/2025,561000065,2,17105S4
11/26/2025,561000129,4,17105S4
11/26/2025,561000053,9,17105S4
11/26/2025,561000059,74,17105S4
11/26/2025,561000058,92,17105S4
11/26/2025,561000217,10,17105S4
11/26/2025,561000190,7,17105S4
11/26/2025,561000216,336,17105S4
11/26/2025,561000069,6,17105S4
11/26/2025,561000057,19,17105S4
11/26/2025,561000140,2,17105S4
11/26/2025,561000201,3,17105S4
11/26/2025,561000191,6,17105S4
11/26/2025,561000141,15,17105S4
11/26/2025,561000194,94,17105S4
11/26/2025,561000142,45,17105S4
11/26/2025,561000215,19,17105S4
11/26/2025,561000134,4,17105S4
11/26/2025,561000118,5,17105S4
11/26/2025,561000192,16,17105S4
11/26/2025,561000119,16,17105S4
11/26/2025,561000135,3,17105S4
11/26/2025,561000137,74,17105S4
11/26/2025,561000133,1,17105S4
11/26/2025,561000050,8,17105S4
11/26/2025,561000066,25,17105S4
11/26/2025,640000228,1,17105C7
11/26/2025,640000304,1,17105C7
11/26/2025,640000518,20,17105S1
11/26/2025,640000517,20,17105S1
11/26/2025,700000180,4,17105S1
11/26/2025,800000006,7,17105S1
11/26/2025,640000603,10,17105S1
11/26/2025,640000580,6,17105S1
11/26/2025,640000572,10,17105S1
11/26/2025,640000654,2,17105S1
11/26/2025,640000238,1,17105S1
11/26/2025,800000017,20,17105S1
11/26/2025,640000524,20,17105S1
11/26/2025,640000490,20,17105S1
11/26/2025,640000487,20,17105S1
11/26/2025,640000493,20,17105S1
11/26/2025,640000510,20,17105S1
11/26/2025,640000526,20,17105S1
11/26/2025,640000513,20,17105S1
11/26/2025,640000509,20,17105S1
11/26/2025,640000525,20,17105S1
11/26/2025,640000489,20,17105S1
11/26/2025,640000504,23,17105S1
11/26/2025,640000469,22,17105S1
11/26/2025,640000476,20,17105S1
11/26/2025,640000472,20,17105S1
11/26/2025,640000475,20,17105S1
11/26/2025,640000527,20,17105S1
11/26/2025,640000501,20,17105S1
11/26/2025,640000522,20,17105S1
11/26/2025,640000514,20,17105S1
11/26/2025,640000491,20,17105S1
11/26/2025,640000502,20,17105S1
11/26/2025,800000019,20,17105S1
11/26/2025,640000497,20,17105S1
11/26/2025,640000498,20,17105S1
11/26/2025,640000512,20,17105S1
11/26/2025,640000485,20,17105S1
11/26/2025,640000500,20,17105S1
11/26/2025,640000486,20,17105S1
11/26/2025,640000508,20,17105S1
11/26/2025,640000488,20,17105S1
11/26/2025,640000499,20,17105S1
11/26/2025,281000202,3,17105S4
11/26/2025,281000201,2,17105S4
11/26/2025,281000200,2,17105S4
11/26/2025,640000525,106,17105C7
11/26/2025,640000253,1,17105C7
11/26/2025,640000246,1,17105C7
11/26/2025,640000518,87,17105C7
11/26/2025,640000517,20,17105C7
11/25/2025,5461546,5,20221S3
11/25/2025,70439,3,17105S1
11/25/2025,7697303,2,17105S1
11/25/2025,71102,1,17105S1
11/25/2025,800000437,2,17105S1
11/25/2025,900000167,1,17149S2
11/25/2025,900000159,1,17149S2
11/25/2025,7031789,11,17149S2
11/25/2025,7031780,9,17149S2
11/25/2025,100000257,5,17149S2
11/25/2025,1529650,2,17149S2
11/25/2025,602000406,1,17105S1
11/25/2025,640001816,3,17149S2
11/25/2025,641000459,3,17105S1
11/25/2025,640000518,11,17149S2
11/25/2025,640000514,12,17149S2
11/25/2025,640000513,13,17149S2
11/25/2025,640000526,7,17149S2
11/25/2025,640000525,11,17149S2
11/25/2025,640000523,9,17149S2
11/25/2025,640000515,12,17149S2
11/25/2025,640000512,12,17149S2
11/25/2025,640000527,13,17149S2
11/25/2025,640000247,4,17149S2
11/25/2025,640000105,3,17149S2
11/25/2025,640000242,3,17149S2
11/25/2025,640000061,4,17149S2
11/25/2025,640000210,2,17149S2
11/25/2025,640000516,10,17149S2
11/25/2025,640000018,3,17149S2
11/25/2025,640000517,12,17149S2
11/25/2025,640000246,3,17149S2
11/25/2025,640000064,9,17149S2
11/25/2025,640000062,4,17149S2
11/25/2025,640000240,2,17149S2
11/25/2025,640000166,4,17149S2
11/25/2025,640001065,12,17149S2
11/25/2025,640000065,7,17149S2
11/25/2025,940000306,3,17149S2
11/25/2025,640001064,3,17149S2
11/25/2025,800000090,3,17149S2
11/25/2025,640000462,6,17149S2
11/25/2025,700000058,10,17149S2
11/25/2025,640000494,9,17149S2
11/25/2025,640000235,3,17149S2
11/25/2025,640000232,2,17149S2
11/25/2025,800000124,4,17149S2
11/25/2025,640000106,5,17149S2
11/25/2025,700000059,16,17149S2
11/25/2025,640001066,3,17149S2
11/25/2025,940000090,4,17149S2
11/25/2025,640000298,10,17149S2
11/25/2025,800000110,3,17149S2
11/25/2025,800000050,3,17149S2
11/25/2025,640000436,5,17149S2
11/25/2025,640000012,4,17149S2
11/25/2025,640000008,1,17149S2
11/25/2025,700000012,2,17149S2
11/25/2025,800000102,2,17149S2
11/25/2025,640000370,3,17149S2
11/25/2025,640000172,3,17149S2
11/25/2025,800000060,13,17149S2
11/25/2025,940000115,3,17149S2
11/25/2025,700000001,1,17149S2
11/25/2025,800000054,2,17149S2
11/25/2025,800000075,1,17149S2
11/25/2025,640000184,2,17149S2
11/25/2025,940000094,1,17149S2
11/25/2025,640000013,1,17149S2
11/25/2025,640000211,3,17149S2
11/25/2025,102000292,1,17149S2
11/25/2025,1397256,4,17149S2
11/25/2025,101000302,2,17149S2
11/25/2025,640001833,4,17105S1
11/25/2025,640001807,1,17105S1
11/25/2025,640001816,3,17105S1
11/25/2025,640001952,4,17105S1
11/25/2025,640001805,5,17105S1
11/25/2025,640001406,1,17105S1
11/25/2025,80215,2,17105S1
11/25/2025,5461546,4,20221S3
11/25/2025,6998632,3,17105S4
11/25/2025,6998648,3,17105S4
11/25/2025,702000661,5,17105S05
11/25/2025,702000660,5,17105S05
11/24/2025,7031789,14,17149S2
11/24/2025,7031780,17,17149S2
11/24/2025,640001836,2,17149S2
11/24/2025,640000497,1,ELOCATION
11/24/2025,6009311,1,ELOCATION
11/24/2025,200000745,3,ELOCATION
11/24/2025,1309905,3,ELOCATION
11/24/2025,1367861,4,ELOCATION
11/24/2025,1014356,3,ELOCATION
11/24/2025,11161,3,ELOCATION
11/24/2025,10183,4,17105S4
11/24/2025,200000250,3,17105S4
11/24/2025,201000097,2,17105S4
11/24/2025,281000175,2,17105S4
11/24/2025,940000619,1,17149S2
11/24/2025,7131451,2,17149S2
11/24/2025,3001912,20,17149S2
11/24/2025,6502827,1,ELOCATION
11/24/2025,401000430,1,17105C7
11/23/2025,640001856,2,17105S1
11/22/2025,1421833,2,20221S3
11/21/2025,401000506,10,17105C7
11/21/2025,401000505,5,17105C7
11/21/2025,401000504,7,17105C7
11/21/2025,401000507,9,17105C7
11/21/2025,401000508,8,17105C7
11/21/2025,401000463,5,17105C7
11/21/2025,401000441,5,17105C7
11/21/2025,401000442,9,17105C7
11/21/2025,401000443,8,17105C7
11/21/2025,401000444,8,17105C7
11/21/2025,401000445,8,17105C7
11/21/2025,401000523,19,17105C7
11/21/2025,401000522,19,17105C7
11/21/2025,401000521,18,17105C7
11/21/2025,401000520,20,17105C7
11/21/2025,401000519,16,17105C7
11/21/2025,401000517,1,17105C7
11/21/2025,401000516,19,17105C7
11/21/2025,401000515,20,17105C7
11/21/2025,401000514,19,17105C7
11/21/2025,401000513,20,17105C7
11/21/2025,401000512,18,17105C7
11/21/2025,401000511,19,17105C7
11/21/2025,401000510,18,17105C7
11/21/2025,401000508,8,17105C7
11/21/2025,401000507,9,17105C7
11/21/2025,401000506,10,17105C7
11/21/2025,401000505,5,17105C7
11/21/2025,401000504,7,17105C7
11/21/2025,401000502,5,17105C7
11/21/2025,401000497,10,17105C7
11/21/2025,401000496,16,17105C7
11/21/2025,401000494,1,17105C7
11/21/2025,401000486,4,17105C7
11/21/2025,401000480,15,17105C7
11/21/2025,401000479,5,17105C7
11/21/2025,401000478,16,17105C7
11/21/2025,401000477,1,17105C7
11/21/2025,401000463,5,17105C7
11/21/2025,401000459,9,17105C7
11/21/2025,401000458,19,17105C7
11/21/2025,401000457,20,17105C7
11/21/2025,401000456,10,17105C7
11/21/2025,401000455,10,17105C7
11/21/2025,401000454,10,17105C7
11/21/2025,401000452,17,17105C7
11/21/2025,401000451,10,17105C7
11/21/2025,401000450,14,17105C7
11/21/2025,401000449,18,17105C7
11/21/2025,401000448,15,17105C7
11/21/2025,401000447,7,17105C7
11/21/2025,401000445,7,17105C7
11/21/2025,401000444,8,17105C7
11/21/2025,401000443,8,17105C7
11/21/2025,401000442,9,17105C7
11/21/2025,401000441,5,17105C7
11/21/2025,401000439,5,17105C7
11/21/2025,401000432,6,17105C7
11/21/2025,401000431,13,17105C7
11/21/2025,401000423,15,17105C7
11/21/2025,401000420,1,17105C7
11/21/2025,401000413,20,17105C7
11/21/2025,401000412,12,17105C7
11/21/2025,401000411,8,17105C7
11/21/2025,401000410,6,17105C7
11/21/2025,401000406,17,17105C7
11/21/2025,401000405,18,17105C7
11/21/2025,1032178,3,17149S2
11/21/2025,640000505,1,17149S2
11/21/2025,640000517,3,17149S2
11/21/2025,640000436,4,17149S2
11/21/2025,640000154,3,17149S2
11/21/2025,640000153,3,17149S2
11/21/2025,640001080,2,17149S2
11/21/2025,640000435,3,17149S2
11/20/2025,940000618,1,17105S1
11/20/2025,940000604,2,17105S1
11/20/2025,640000151,2,17105S1
11/20/2025,19506,2,ELOCATION
11/20/2025,200000745,5,ELOCATION
11/20/2025,6005315,1,ELOCATION
11/20/2025,17436,1,ELOCATION
11/20/2025,1609379,5,17105S4
11/20/2025,640001950,3,17149S2
11/20/2025,640001832,2,17149S2
11/20/2025,640001842,1,17149S2
11/20/2025,7031799,4,17149S2
11/20/2025,7031781,11,17149S2
11/20/2025,7031779,13,17149S2
11/20/2025,4806303,3,17149S2
11/20/2025,400000060,3,17149S2
11/20/2025,7031799,9,17149S2
11/20/2025,7031781,19,17149S2
11/20/2025,1571140,3,17105S1
11/20/2025,1909464,1,ELOCATION
11/20/2025,8132326,1,ELOCATION
11/20/2025,6238703,1,ELOCATION
11/20/2025,640000657,1,ELOCATION
11/20/2025,1002907,1,ELOCATION
11/20/2025,11693,1,ELOCATION
11/20/2025,1397314,1,ELOCATION
11/20/2025,1602267,1,ELOCATION
11/20/2025,11689,2,ELOCATION
11/20/2025,17685,5,ELOCATION
11/20/2025,1229715,1,ELOCATION
11/20/2025,9040840,1,ELOCATION
11/20/2025,1592138,1,ELOCATION
11/19/2025,641000280,100,17105S4
11/19/2025,580000011,5,17149S2
11/19/2025,940000407,4,17149S2
11/19/2025,6004357,1,17149S2
11/18/2025,100000014,1,17105S1
11/18/2025,5999370,1,20221S3
11/18/2025,5999354,1,20221S3
11/18/2025,7810187,1,ELOCATION
11/18/2025,7999861,1,ELOCATION
11/18/2025,200000680,1,ELOCATION
11/18/2025,7339765,1,ELOCATION
11/18/2025,10046,2,ELOCATION
11/18/2025,1072707,2,ELOCATION
11/18/2025,10046,2,ELOCATION
11/18/2025,1571140,3,17149S2
11/18/2025,561000305,2,17105S4
11/18/2025,561000325,3,17105S4
11/18/2025,561000309,3,17105S4
11/18/2025,561000319,3,17105S4
11/18/2025,561000328,2,17105S4
11/18/2025,561000306,2,17105S4
11/18/2025,5103403,2,17105S4
11/18/2025,5103361,4,17105S4
11/18/2025,5103379,4,17105S4
11/18/2025,5103908,4,17105S4
11/18/2025,5105275,4,17105S4
11/18/2025,5335229,2,17105S4
11/18/2025,5334982,3,17105S4
11/18/2025,5334974,4,17105S4
11/18/2025,5105465,4,17105S4
11/18/2025,5333075,5,17105S4
11/18/2025,5333166,4,17105S4
11/18/2025,5333265,5,17105S4
11/18/2025,5334966,5,17105S4
11/18/2025,561000215,60,17105S4
11/18/2025,561000191,60,17105S4
11/18/2025,561000212,140,17105S4
11/18/2025,561000190,80,17105S4
11/18/2025,561000189,40,17105S4
11/18/2025,561000201,20,17105S4
11/18/2025,561000203,70,17105S4
11/18/2025,561000198,52,17105S4
11/18/2025,561000217,80,17105S4
11/18/2025,561000204,70,17105S4
11/18/2025,561000202,20,17105S4
11/18/2025,561000214,40,17105S4
11/18/2025,561000324,4,17105S4
11/18/2025,561000301,2,17105S4
11/18/2025,200000154,5,17105S1
11/18/2025,200000153,6,17105S1
11/17/2025,8684193,2,17105S4
11/17/2025,900000162,1,17149S2
11/16/2025,1032178,2,20221S3
11/15/2025,1032178,1,20221S3
11/14/2025,7810187,1,ELOCATION
11/14/2025,7999861,1,ELOCATION
11/14/2025,200000680,1,ELOCATION
11/14/2025,7339765,1,ELOCATION
11/14/2025,500000210,16,17149S2
11/14/2025,500000206,22,17149S2
11/14/2025,500000211,2,17105S4
11/14/2025,500000212,3,17105S1
11/14/2025,500000210,3,17105S1
11/14/2025,500000209,17,17105S1
11/14/2025,500000208,3,17105S1
11/14/2025,500000211,29,17105C7
11/14/2025,500000211,29,17105S1
11/14/2025,500000206,10,17105S1
11/14/2025,500000207,6,20221S3
11/14/2025,8037317,2,17105S1
11/14/2025,8037315,2,17105S1
11/14/2025,4095758,3,17105S1
11/14/2025,6138390,2,17105S1
11/14/2025,6114169,2,17105S1
11/14/2025,45325,2,17105S1
11/14/2025,4009472,3,17105S1
11/14/2025,12592,2,17105S1
11/14/2025,8684193,2,17105S1
11/14/2025,8024427,3,17105S1
11/14/2025,8104663,3,17105S1
11/14/2025,6815005,3,17105S1
11/14/2025,6729420,3,17105S1
11/14/2025,6302210,3,17105S1
11/14/2025,6173546,3,17105S1
11/14/2025,6006969,3,17105S1
11/14/2025,5561527,3,17105S1
11/14/2025,5405634,3,17105S1
11/14/2025,52298,3,17105S1
11/14/2025,5092168,3,17105S1
11/14/2025,5037010,3,17105S1
11/14/2025,5006483,3,17105S1
11/14/2025,4403473,3,17105S1
11/14/2025,4334140,3,17105S1
11/14/2025,4194064,3,17105S1
11/14/2025,4194049,3,17105S1
11/14/2025,4056453,3,17105S1
11/14/2025,4000162,3,17105S1
11/14/2025,3015526,3,17105S1
11/14/2025,18988,3,17105S1
11/14/2025,17694,3,17105S1
11/14/2025,17406,3,17105S1
11/14/2025,1696665,2,17105S1
11/14/2025,1605211,3,17105S1
11/14/2025,1602267,3,17105S1
11/14/2025,1595529,3,17105S1
11/14/2025,1484799,3,17105S1
11/14/2025,1366145,3,17105S1
11/14/2025,1361823,3,17105S1
11/14/2025,1361807,3,17105S1
11/14/2025,1262369,3,17105S1
11/14/2025,1258672,3,17105S1
11/14/2025,1060649,3,17105S1
11/14/2025,1024060,3,17105S1
11/14/2025,1017212,2,17105S1
11/14/2025,1003292,2,17105S1
11/14/2025,1000631,2,17105S1
11/14/2025,46600,3,17105S1
11/14/2025,4060315,3,17105S1
11/14/2025,4060232,2,17105S1
11/14/2025,1397561,6,17105S1
11/14/2025,1000889,2,17105S1
11/14/2025,1606722,6,17105S1
11/14/2025,1469865,6,17105S1
11/14/2025,83054,6,17105S1
11/14/2025,61188,2,17105S1
11/14/2025,4309589,6,17105S1
11/14/2025,1833805,3,17105S1
11/14/2025,1803196,2,17105S1
11/14/2025,1582113,6,17105S1
11/14/2025,1581958,6,17105S1
11/14/2025,1408988,3,17105S1
11/14/2025,1408939,6,17105S1
11/14/2025,1337104,2,17105S1
11/14/2025,1219013,4,17105S1
11/14/2025,1206994,3,17105S1
11/14/2025,1030183,6,17105S1
11/14/2025,1025461,2,17105S1
11/14/2025,1025240,6,17105S1
11/14/2025,1015244,2,17105S1
11/14/2025,1000588,1,17105S1
11/14/2025,2488344,1,17105S1
11/14/2025,1439066,12,17105S1
11/14/2025,1309590,2,17105S1
11/14/2025,4306411,8,17105S1
11/14/2025,4306403,6,17105S1
11/14/2025,9040840,10,17105S1
11/14/2025,1750223,5,17105S1
11/14/2025,1504893,12,17105S1
11/14/2025,1408962,3,17105S1
11/14/2025,1026719,3,17105S1
11/14/2025,1894138,6,17105S1
11/14/2025,8398224,3,17105S1
11/14/2025,46166,6,17105S1
11/14/2025,43796,3,17105S1
11/14/2025,4309423,4,17105S1
11/14/2025,40973,6,17105S1
11/14/2025,19763,10,17105S1
11/14/2025,17319,4,17105S1
11/14/2025,1590470,3,17105S1
11/14/2025,1503887,2,17105S1
11/14/2025,1415546,3,17105S1
11/14/2025,1372309,5,17105S1
11/14/2025,1365436,3,17105S1
11/14/2025,1330133,8,17105S1
11/14/2025,1201573,2,17105S1
11/14/2025,10966,8,17105S1
11/14/2025,1094697,6,17105S1
11/14/2025,10471,2,17105S1
11/14/2025,10469,2,17105S1
11/14/2025,1017239,2,17105S1
